RAW: 37, s: 125, aX: -0.85, aY: -0.20, aZ: 9.31, gX: -0.17, gY: -0.03, gZ: -0.08, timeS: 60390.00
RAW: 38, s: 120, aX: 1.61, aY: 0.90, aZ: 7.75, gX: 0.07, gY: 0.02, gZ: -0.16, timeS: 60404.00
RAW: 39, s: 115, aX: 1.77, aY: -2.80, aZ: 10.52, gX: -0.01, gY: 0.12, gZ: -0.07, timeS: 60417.00
RAW: 40, s: 110, aX: 1.29, aY: 2.07, aZ: 7.45, gX: 0.06, gY: 0.10, gZ: -0.08, timeS: 60431.00
RAW: 41, s: 105, aX: -1.66, aY: -1.04, aZ: 11.60, gX: -0.00, gY: -0.09, gZ: -0.01, timeS: 60444.00
RAW: 42, s: 100, aX: -2.98, aY: 0.47, aZ: 7.51, gX: -0.30, gY: 0.14, gZ: 0.01, timeS: 60458.00
RAW: 43, s: 95, aX: 0.14, aY: -0.71, aZ: 10.28, gX: -0.07, gY: -0.13, gZ: -0.02, timeS: 60472.00
RAW: 44, s: 90, aX: -0.39, aY: -0.36, aZ: 12.66, gX: -0.40, gY: -0.04, gZ: -0.08, timeS: 60485.00
RAW: 45, s: 85, aX: -0.59, aY: 1.24, aZ: 6.59, gX: 0.04, gY: -0.07, gZ: -0.13, timeS: 60499.00
RAW: 46, s: 80, aX: 2.26, aY: -2.38, aZ: 13.71, gX: -0.05, gY: 0.09, gZ: -0.16, timeS: 60512.00
RAW: 47, s: 75, aX: -1.31, aY: 2.16, aZ: 5.88, gX: 0.05, gY: -0.10, gZ: -0.10, timeS: 60526.00
RAW: 48, s: 70, aX: -1.53, aY: -3.63, aZ: 15.91, gX: -0.07, gY: 0.01, gZ: -0.02, timeS: 60539.00
RAW: 49, s: 65, aX: -0.35, aY: 1.89, aZ: 6.43, gX: -0.17, gY: -0.04, gZ: 0.01, timeS: 60553.00
RAW: 50, s: 60, aX: -0.62, aY: -2.35, aZ: 13.62, gX: -0.14, gY: -0.02, gZ: 0.03, timeS: 60567.00
RAW: 51, s: 55, aX: -0.97, aY: 1.09, aZ: 7.18, gX: -0.10, gY: -0.04, gZ: 0.03, timeS: 60580.00
RAW: 52, s: 50, aX: -0.70, aY: -3.50, aZ: 11.57, gX: -0.15, gY: 0.05, gZ: -0.04, timeS: 60594.00
RAW: 53, s: 45, aX: 0.31, aY: -0.51, aZ: 10.77, gX: 0.03, gY: 0.01, gZ: 0.01, timeS: 60607.00
RAW: 54, s: 40, aX: -0.26, aY: -1.37, aZ: 9.64, gX: -0.04, gY: -0.05, gZ: -0.00, timeS: 60621.00
RAW: 55, s: 35, aX: 0.30, aY: -0.64, aZ: 9.70, gX: 0.05, gY: 0.06, gZ: -0.05, timeS: 60634.00
RAW: 56, s: 30, aX: 1.51, aY: -1.60, aZ: 10.54, gX: 0.02, gY: 0.06, gZ: 0.01, timeS: 60648.00
RAW: 57, s: 25, aX: 0.67, aY: -1.23, aZ: 8.68, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 60661.00
RAW: 58, s: 20, aX: -0.03, aY: -0.40, aZ: 9.40, gX: 0.02, gY: 0.01, gZ: -0.02, timeS: 60675.00
RAW: 59, s: 15, aX: 0.04, aY: -1.89, aZ: 9.65, gX: -0.05, gY: -0.05, gZ: -0.06, timeS: 60689.00
RAW: 60, s: 10, aX: 0.26, aY: -1.66, aZ: 10.86, gX: -0.07, gY: -0.03, gZ: -0.04, timeS: 60702.00
RAW: 61, s: 5, aX: 1.37, aY: -1.39, aZ: 9.28, gX: -0.09, gY: 0.02, gZ: -0.00, timeS: 60716.00
RPM1 27.00, RPM2 27.00, Counter1 18, Counter2 18, distanceTraveled 18.45, posX -0.06, posY 35.87
30, 0
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 0
110, 0
115, 0
120, 81
125, 80
130, 81
135, 80
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 80
130, 80
125, 80
120, 81
115, 81
110, 79
105, 80
100, 83
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 0
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 0
110, 0
115, 80
120, 81
125, 80
130, 79
135, 80
140, 80
145, 0
150, 0
150, 0
145, 0
140, 0
135, 81
130, 79
125, 80
120, 79
115, 80
110, 81
105, 0
100, 80
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 0
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 0
110, 0
115, 82
120, 81
125, 80
130, 79
135, 78
140, 81
145, 0
150, 0
150, 0
145, 0
140, 0
135, 80
130, 80
125, 80
120, 80
115, 80
110, 79
105, 79
100, 81
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
30, 0
35, 0
40, 0
45, 0
50, 0
55, 0
60, 0
65, 0
70, 0
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 0
110, 0
115, 84
120, 79
125, 80
130, 79
135, 80
140, 80
145, 0
150, 0
150, 0
145, 0
140, 0
135, 80
130, 80
125, 79
120, 80
115, 79
110, 81
105, 0
100, 0
95, 0
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 0
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
Heading 90.00, deg
RAW: 0, s: 0, aX: 0.16, aY: 0.02, aZ: 10.07, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 76989.00
RAW: 1, s: 5, aX: 0.20, aY: 0.04, aZ: 10.09, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 77003.00
RAW: 2, s: 10, aX: 0.11, aY: -0.05, aZ: 10.04, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 77016.00
RAW: 3, s: 15, aX: 0.22, aY: -0.00, aZ: 10.13, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 77030.00
RAW: 4, s: 20, aX: 0.14, aY: 0.10, aZ: 10.11, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 77044.00
RAW: 5, s: 25, aX: -0.01, aY: 0.07, aZ: 10.14, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 77057.00
RAW: 6, s: 30, aX: 0.41, aY: 0.04, aZ: 9.91, gX: -0.04, gY: 0.00, gZ: -0.02, timeS: 77071.00
RAW: 7, s: 35, aX: 0.21, aY: 0.13, aZ: 10.17, gX: -0.04, gY: -0.00, gZ: -0.02, timeS: 77084.00
RAW: 8, s: 40, aX: 0.60, aY: -0.11, aZ: 9.84, gX: -0.04, gY: -0.00, gZ: -0.03, timeS: 77098.00
RAW: 9, s: 45, aX: 0.59, aY: 0.01, aZ: 9.83, gX: -0.04, gY: 0.00, gZ: -0.03, timeS: 77111.00
RAW: 10, s: 50, aX: 0.29, aY: 0.09, aZ: 10.02, gX: -0.03, gY: 0.00, gZ: -0.03, timeS: 77125.00
RAW: 11, s: 55, aX: 0.36, aY: 0.37, aZ: 10.06, gX: 0.04, gY: 0.03, gZ: -0.03, timeS: 77139.00
RAW: 12, s: 60, aX: 0.35, aY: 0.79, aZ: 10.53, gX: 0.13, gY: -0.01, gZ: 0.04, timeS: 77152.00
RAW: 13, s: 65, aX: -0.40, aY: 1.45, aZ: 10.41, gX: 0.20, gY: 0.06, gZ: 0.07, timeS: 77166.00
RAW: 14, s: 70, aX: 0.91, aY: 1.11, aZ: 9.93, gX: 0.20, gY: 0.01, gZ: 0.01, timeS: 77179.00
RAW: 15, s: 75, aX: -1.06, aY: 1.39, aZ: 10.35, gX: 0.11, gY: -0.03, gZ: -0.03, timeS: 77193.00
RAW: 16, s: 80, aX: -0.48, aY: 1.64, aZ: 9.50, gX: 0.02, gY: -0.05, gZ: -0.07, timeS: 77206.00
RAW: 17, s: 85, aX: 0.28, aY: 1.74, aZ: 10.10, gX: -0.04, gY: -0.05, gZ: -0.11, timeS: 77220.00
RAW: 18, s: 90, aX: 0.42, aY: 1.14, aZ: 10.20, gX: -0.17, gY: 0.02, gZ: -0.02, timeS: 77234.00
