40, 93
35, 141
30, 141
30, 0
35, 0
40, 141
45, 141
50, 94
55, 93
60, 92
65, 89
70, 85
75, 86
80, 84
85, 85
90, 85
95, 84
100, 84
105, 84
110, 84
115, 85
120, 84
125, 85
130, 84
135, 85
140, 88
145, 86
150, 88
150, 153
145, 88
140, 88
135, 87
130, 85
125, 84
120, 84
115, 84
110, 85
105, 84
100, 84
95, 84
90, 84
85, 84
80, 84
75, 84
70, 85
65, 85
60, 86
55, 86
50, 86
45, 93
40, 92
35, 94
30, 140
30, 0
35, 0
40, 0
45, 142
50, 140
55, 93
60, 94
65, 87
70, 87
75, 85
80, 86
85, 84
90, 84
95, 83
100, 84
105, 84
110, 84
115, 84
120, 84
125, 84
130, 84
135, 84
140, 86
145, 85
150, 87
150, 102
145, 100
140, 153
135, 86
130, 85
125, 86
120, 84
115, 84
110, 85
105, 84
100, 84
95, 85
90, 83
85, 84
80, 84
75, 84
70, 85
65, 84
60, 86
55, 88
50, 89
45, 92
40, 86
35, 93
30, 0
30, 0
35, 0
40, 141
45, 142
50, 141
55, 92
60, 86
65, 86
70, 85
75, 85
80, 86
85, 85
90, 84
95, 84
100, 84
105, 85
110, 85
115, 83
120, 84
125, 85
130, 85
135, 85
140, 85
145, 86
150, 87
150, 154
145, 154
140, 154
135, 86
130, 88
125, 85
120, 85
115, 85
110, 84
105, 84
100, 85
95, 84
90, 85
85, 84
80, 84
75, 85
70, 86
65, 87
60, 85
55, 87
50, 92
45, 94
40, 95
35, 141
30, 141
30, 0
35, 0
40, 142
45, 140
50, 140
55, 93
60, 93
65, 87
70, 86
75, 86
80, 85
85, 85
90, 84
95, 85
100, 84
105, 84
110, 84
115, 84
120, 85
125, 84
130, 84
135, 84
140, 87
145, 86
150, 152
150, 152
145, 154
140, 102
135, 88
130, 86
125, 87
120, 84
115, 84
110, 84
105, 84
100, 84
95, 84
90, 85
85, 84
80, 85
75, 84
70, 86
65, 85
60, 86
55, 87
50, 92
45, 93
40, 96
35, 141
30, 142
30, 0
35, 0
40, 0
45, 141
50, 140
55, 93
60, 94
65, 86
70, 85
75, 85
80, 84
85, 85
